,Unnamed: 0,Unnamed: 0_x,name,id,Unnamed: 0_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,end_time,ms_played,artist_name
749,754,754,"Chaleya (From ""Jawan"")",4nc6XiUze2Yh7wFueGOPv7,734,0.575,0.845,0,-5.28,1,0.0852,0.393,0.0107,0.131,0.439,95.047,audio_features,spotify:track:4nc6XiUze2Yh7wFueGOPv7,https://api.spotify.com/v1/tracks/4nc6XiUze2Yh7wFueGOPv7,https://api.spotify.com/v1/audio-analysis/4nc6XiUze2Yh7wFueGOPv7,200374,4,2024-01-07 07:50,2717964,Anirudh Ravichander
750,755,755,"Deva Deva (From ""Brahmastra"")",0IGXY47K2ha3AHfX57wY1O,513,0.534,0.721,0,-7.636,1,0.0427,0.634,0.000877,0.1,0.439,112.062,audio_features,spotify:track:0IGXY47K2ha3AHfX57wY1O,https://api.spotify.com/v1/tracks/0IGXY47K2ha3AHfX57wY1O,https://api.spotify.com/v1/audio-analysis/0IGXY47K2ha3AHfX57wY1O,279107,4,2024-01-07 12:11,558655,Pritam
751,756,756,Pal,5G7pZ8G8NFvS1MQ9H4L7dC,735,0.51,0.502,7,-7.016,0,0.0325,0.71,0.0,0.0708,0.321,133.885,audio_features,spotify:track:5G7pZ8G8NFvS1MQ9H4L7dC,https://api.spotify.com/v1/tracks/5G7pZ8G8NFvS1MQ9H4L7dC,https://api.spotify.com/v1/audio-analysis/5G7pZ8G8NFvS1MQ9H4L7dC,247286,4,2023-09-01 19:29,247286,Javed-Mohsin
752,757,757,Tera Yaar Hoon Main,4ZTx87kAgEwlPMzoojFZWg,736,0.559,0.541,10,-5.525,1,0.0313,0.34,4.66e-06,0.102,0.309,83.978,audio_features,spotify:track:4ZTx87kAgEwlPMzoojFZWg,https://api.spotify.com/v1/tracks/4ZTx87kAgEwlPMzoojFZWg,https://api.spotify.com/v1/audio-analysis/4ZTx87kAgEwlPMzoojFZWg,264806,4,2024-02-25 22:27,964544,Rochak Kohli
753,758,758,Khairiyat,5O932cZmzOZGOGZz9RHx20,737,0.534,0.481,0,-9.016,0,0.0412,0.697,0.0,0.142,0.293,124.914,audio_features,spotify:track:5O932cZmzOZGOGZz9RHx20,https://api.spotify.com/v1/tracks/5O932cZmzOZGOGZz9RHx20,https://api.spotify.com/v1/audio-analysis/5O932cZmzOZGOGZz9RHx20,280282,4,2023-10-27 16:22,282649,Pritam
754,759,759,"Shayad (From ""Love Aaj Kal"")",3WXvr6rwl4I8U3ancJ08Yy,738,0.531,0.785,5,-7.11,0,0.0309,0.258,0.000157,0.11,0.295,135.831,audio_features,spotify:track:3WXvr6rwl4I8U3ancJ08Yy,https://api.spotify.com/v1/tracks/3WXvr6rwl4I8U3ancJ08Yy,https://api.spotify.com/v1/audio-analysis/3WXvr6rwl4I8U3ancJ08Yy,220588,4,2023-09-16 10:16,743823,Pritam
755,760,760,Aabaad Barbaad,0hFUtSsV2itYEUTZGj6w5H,739,0.626,0.522,7,-5.857,1,0.0317,0.686,0.0,0.41,0.628,118.001,audio_features,spotify:track:0hFUtSsV2itYEUTZGj6w5H,https://api.spotify.com/v1/tracks/0hFUtSsV2itYEUTZGj6w5H,https://api.spotify.com/v1/audio-analysis/0hFUtSsV2itYEUTZGj6w5H,309103,4,2023-09-01 19:50,309103,Pritam
756,761,761,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",2Fv2injs4qAm8mJBGaxVKU,740,0.427,0.396,11,-7.556,1,0.0366,0.736,0.0,0.11,0.306,70.368,audio_features,spotify:track:2Fv2injs4qAm8mJBGaxVKU,https://api.spotify.com/v1/tracks/2Fv2injs4qAm8mJBGaxVKU,https://api.spotify.com/v1/audio-analysis/2Fv2injs4qAm8mJBGaxVKU,284780,4,2023-09-18 07:38,569558,Arijit Singh
757,762,762,Tera Fitoor,1YMLgvsQdE27r30q0fsLeV,741,0.576,0.688,9,-5.136,1,0.0319,0.346,0.0439,0.262,0.726,135.984,audio_features,spotify:track:1YMLgvsQdE27r30q0fsLeV,https://api.spotify.com/v1/tracks/1YMLgvsQdE27r30q0fsLeV,https://api.spotify.com/v1/audio-analysis/1YMLgvsQdE27r30q0fsLeV,310000,4,2023-09-01 20:03,44879,Arijit Singh
758,763,763,Tu Har Lamha,2EPOgSRhA90xWGVtNZwEv8,732,0.311,0.538,2,-4.551,0,0.0263,0.573,0.0,0.113,0.165,137.177,audio_features,spotify:track:2EPOgSRhA90xWGVtNZwEv8,https://api.spotify.com/v1/tracks/2EPOgSRhA90xWGVtNZwEv8,https://api.spotify.com/v1/audio-analysis/2EPOgSRhA90xWGVtNZwEv8,272869,4,2023-09-01 20:05,106951,Bobby-Imran
759,764,764,Janam Janam,4km0RUkMMFdx8iDuq36o2w,742,0.301,0.581,11,-7.324,0,0.0422,0.602,0.0,0.0757,0.235,132.051,audio_features,spotify:track:4km0RUkMMFdx8iDuq36o2w,https://api.spotify.com/v1/tracks/4km0RUkMMFdx8iDuq36o2w,https://api.spotify.com/v1/audio-analysis/4km0RUkMMFdx8iDuq36o2w,237897,3,2023-09-01 20:16,114807,Pritam
760,765,765,Tere Ho Ke Rahenge,7FWL8uDrqC4zQeiOhCijHH,743,0.636,0.521,3,-6.522,0,0.0299,0.395,0.0,0.138,0.6,116.023,audio_features,spotify:track:7FWL8uDrqC4zQeiOhCijHH,https://api.spotify.com/v1/tracks/7FWL8uDrqC4zQeiOhCijHH,https://api.spotify.com/v1/audio-analysis/7FWL8uDrqC4zQeiOhCijHH,269258,4,2023-09-01 20:18,114288,Arijit Singh
761,766,766,Humdard,1OEmd2iXU8pWG7CrKNpGUg,744,0.572,0.541,5,-6.45,1,0.0245,0.759,0.0,0.111,0.266,87.01,audio_features,spotify:track:1OEmd2iXU8pWG7CrKNpGUg,https://api.spotify.com/v1/tracks/1OEmd2iXU8pWG7CrKNpGUg,https://api.spotify.com/v1/audio-analysis/1OEmd2iXU8pWG7CrKNpGUg,260590,4,2023-09-01 20:34,260590,Arijit Singh
762,767,767,Main Dhoondne Ko Zamaane Mein,0YuehOPSZpC2fZ3Lg1dq2c,745,0.5,0.304,11,-17.758,0,0.0415,0.849,0.0212,0.116,0.438,139.279,audio_features,spotify:track:0YuehOPSZpC2fZ3Lg1dq2c,https://api.spotify.com/v1/tracks/0YuehOPSZpC2fZ3Lg1dq2c,https://api.spotify.com/v1/audio-analysis/0YuehOPSZpC2fZ3Lg1dq2c,190172,4,2023-12-12 12:25,264239,Arijit Singh
763,768,768,Samjhawan,4LO5DjN6Tp3UkUvgESuy2t,746,0.65,0.482,4,-8.667,1,0.0281,0.293,0.0,0.0811,0.517,106.994,audio_features,spotify:track:4LO5DjN6Tp3UkUvgESuy2t,https://api.spotify.com/v1/tracks/4LO5DjN6Tp3UkUvgESuy2t,https://api.spotify.com/v1/audio-analysis/4LO5DjN6Tp3UkUvgESuy2t,269185,4,2023-11-01 05:24,543719,Jawad Ahmad
764,769,769,"Hum Nashe Mein Toh Nahin (From ""Bhool Bhulaiyaa 2"")",6XZWokIxs4leaSmXmU8b26,304,0.572,0.736,11,-7.768,1,0.0658,0.643,0.0,0.128,0.778,85.035,audio_features,spotify:track:6XZWokIxs4leaSmXmU8b26,https://api.spotify.com/v1/tracks/6XZWokIxs4leaSmXmU8b26,https://api.spotify.com/v1/audio-analysis/6XZWokIxs4leaSmXmU8b26,238252,4,2023-09-01 20:48,238252,Pritam
765,770,770,bad guy,3yNZ5r3LKfdmjoS3gkhUCT,747,0.67,0.453,0,-11.265,1,0.295,0.252,0.33,0.117,0.68,135.055,audio_features,spotify:track:3yNZ5r3LKfdmjoS3gkhUCT,https://api.spotify.com/v1/tracks/3yNZ5r3LKfdmjoS3gkhUCT,https://api.spotify.com/v1/audio-analysis/3yNZ5r3LKfdmjoS3gkhUCT,194840,4,2023-09-09 16:46,4689,Billie Eilish
766,771,771,At My Best (feat. Hailee Steinfeld),77lGafvlU68CeHgB2pkHC9,748,0.524,0.772,7,-6.696,0,0.152,0.00273,0.000169,0.224,0.237,169.855,audio_features,spotify:track:77lGafvlU68CeHgB2pkHC9,https://api.spotify.com/v1/tracks/77lGafvlU68CeHgB2pkHC9,https://api.spotify.com/v1/audio-analysis/77lGafvlU68CeHgB2pkHC9,199973,4,2024-03-11 03:50,2235070,mgk
767,772,772,Never Be the Same,4eWQlBRaTjPPUlzacqEeoQ,749,0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923,audio_features,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,https://api.spotify.com/v1/tracks/4eWQlBRaTjPPUlzacqEeoQ,https://api.spotify.com/v1/audio-analysis/4eWQlBRaTjPPUlzacqEeoQ,226973,4,2023-09-04 16:19,226973,Camila Cabello
768,773,773,Let You Go,7GGgftep0Q8TZzL07qhPbc,750,0.647,0.901,7,-4.419,0,0.0304,0.0158,0.0221,0.151,0.4,121.986,audio_features,spotify:track:7GGgftep0Q8TZzL07qhPbc,https://api.spotify.com/v1/tracks/7GGgftep0Q8TZzL07qhPbc,https://api.spotify.com/v1/audio-analysis/7GGgftep0Q8TZzL07qhPbc,159672,4,2023-09-04 16:22,169273,mgk
769,774,774,Crying in the Club,1SJtlNRJDeYHioymcvsqev,751,0.334,0.617,6,-5.834,0,0.383,0.334,0.0,0.163,0.603,85.227,audio_features,spotify:track:1SJtlNRJDeYHioymcvsqev,https://api.spotify.com/v1/tracks/1SJtlNRJDeYHioymcvsqev,https://api.spotify.com/v1/audio-analysis/1SJtlNRJDeYHioymcvsqev,216391,4,2023-09-04 17:24,61456,Camila Cabello
770,775,775,End Of The Road,3qs5ZmpfKWE2ePc0yuPhVX,752,0.484,0.771,5,-6.544,0,0.257,0.398,0.0,0.311,0.646,168.593,audio_features,spotify:track:3qs5ZmpfKWE2ePc0yuPhVX,https://api.spotify.com/v1/tracks/3qs5ZmpfKWE2ePc0yuPhVX,https://api.spotify.com/v1/audio-analysis/3qs5ZmpfKWE2ePc0yuPhVX,37279,5,2023-09-04 16:31,244266,mgk
771,776,776,Beautiful (feat. Camila Cabello),4VUwkH455At9kENOfzTqmF,753,0.638,0.717,2,-4.722,1,0.0337,0.346,0.0,0.105,0.249,100.027,audio_features,spotify:track:4VUwkH455At9kENOfzTqmF,https://api.spotify.com/v1/tracks/4VUwkH455At9kENOfzTqmF,https://api.spotify.com/v1/audio-analysis/4VUwkH455At9kENOfzTqmF,180000,4,2023-09-04 16:34,180000,Bazzi
772,777,777,Go For Broke (feat. James Arthur),7w1JDEjmXYw2DwllK1EwCg,754,0.503,0.766,1,-3.281,1,0.334,0.242,0.0,0.0879,0.646,179.342,audio_features,spotify:track:7w1JDEjmXYw2DwllK1EwCg,https://api.spotify.com/v1/tracks/7w1JDEjmXYw2DwllK1EwCg,https://api.spotify.com/v1/audio-analysis/7w1JDEjmXYw2DwllK1EwCg,210947,4,2023-09-04 16:38,210946,mgk
773,778,778,Shoot 'Em Down (feat. Blackbear),41ub643RIi3xgsT82ttwIt,755,0.689,0.904,4,-4.133,1,0.224,0.301,0.0,0.22,0.566,140.074,audio_features,spotify:track:41ub643RIi3xgsT82ttwIt,https://api.spotify.com/v1/tracks/41ub643RIi3xgsT82ttwIt,https://api.spotify.com/v1/audio-analysis/41ub643RIi3xgsT82ttwIt,195118,4,2024-02-25 22:19,1747233,MOD SUN
774,779,779,No More Sad Songs (feat. Machine Gun Kelly),0U372D2pbraSnrTFxSYlNj,756,0.709,0.778,7,-3.533,0,0.046,0.0782,8.3e-06,0.306,0.7,102.022,audio_features,spotify:track:0U372D2pbraSnrTFxSYlNj,https://api.spotify.com/v1/tracks/0U372D2pbraSnrTFxSYlNj,https://api.spotify.com/v1/audio-analysis/0U372D2pbraSnrTFxSYlNj,225200,4,2024-02-25 22:16,2458213,Little Mix
775,780,780,Issues,7vu0JkJh0ldukEYbTVcqd0,757,0.728,0.415,8,-6.852,1,0.0639,0.401,0.0,0.0616,0.455,114.145,audio_features,spotify:track:7vu0JkJh0ldukEYbTVcqd0,https://api.spotify.com/v1/tracks/7vu0JkJh0ldukEYbTVcqd0,https://api.spotify.com/v1/audio-analysis/7vu0JkJh0ldukEYbTVcqd0,176320,4,2023-12-01 20:04,178572,Julia Michaels
776,781,781,OMG (feat. Quavo),4xBjsLUSjcx2h7PcRikpQp,758,0.655,0.576,5,-6.735,0,0.0536,0.0295,0.115,0.132,0.167,139.953,audio_features,spotify:track:4xBjsLUSjcx2h7PcRikpQp,https://api.spotify.com/v1/tracks/4xBjsLUSjcx2h7PcRikpQp,https://api.spotify.com/v1/audio-analysis/4xBjsLUSjcx2h7PcRikpQp,228893,4,2023-09-04 16:59,228893,Camila Cabello
777,782,782,Starving,4Ce37cRWvM1vIGGynKcs22,759,0.728,0.616,4,-4.238,1,0.0645,0.378,0.0,0.105,0.508,99.962,audio_features,spotify:track:4Ce37cRWvM1vIGGynKcs22,https://api.spotify.com/v1/tracks/4Ce37cRWvM1vIGGynKcs22,https://api.spotify.com/v1/audio-analysis/4Ce37cRWvM1vIGGynKcs22,181880,4,2023-09-04 17:04,95193,Hailee Steinfeld
778,783,783,Slow Hands,2cOUlop2ZakjOKe4WinesN,760,0.735,0.425,0,-6.648,1,0.0464,0.011,0.0,0.055,0.848,85.896,audio_features,spotify:track:2cOUlop2ZakjOKe4WinesN,https://api.spotify.com/v1/tracks/2cOUlop2ZakjOKe4WinesN,https://api.spotify.com/v1/audio-analysis/2cOUlop2ZakjOKe4WinesN,188174,4,2023-09-04 17:07,188174,Niall Horan
779,784,784,One Call Away,37R0bQOQj5a7DOqh1TGzvB,761,0.667,0.613,1,-5.353,1,0.0344,0.403,0.0,0.115,0.47,91.024,audio_features,spotify:track:37R0bQOQj5a7DOqh1TGzvB,https://api.spotify.com/v1/tracks/37R0bQOQj5a7DOqh1TGzvB,https://api.spotify.com/v1/audio-analysis/37R0bQOQj5a7DOqh1TGzvB,194453,4,2023-09-04 17:10,194453,Charlie Puth
780,785,785,You Don't Own Me (feat. G-Eazy),6KI1ZpZWYAJLvmVhCJz65G,762,0.332,0.635,7,-5.653,1,0.0898,0.159,2.79e-06,0.0599,0.261,186.249,audio_features,spotify:track:6KI1ZpZWYAJLvmVhCJz65G,https://api.spotify.com/v1/tracks/6KI1ZpZWYAJLvmVhCJz65G,https://api.spotify.com/v1/audio-analysis/6KI1ZpZWYAJLvmVhCJz65G,201493,3,2023-09-04 17:21,201493,SAYGRACE
781,786,786,Hell & Back (Remix) [feat. Machine Gun Kelly],2oQ7BMTdgpDl2SGXmap92X,763,0.538,0.443,8,-12.197,1,0.189,0.259,0.0,0.11,0.325,133.352,audio_features,spotify:track:2oQ7BMTdgpDl2SGXmap92X,https://api.spotify.com/v1/tracks/2oQ7BMTdgpDl2SGXmap92X,https://api.spotify.com/v1/audio-analysis/2oQ7BMTdgpDl2SGXmap92X,253524,4,2023-09-04 17:24,6455,Kid Ink
782,787,787,Broken In All The Right Places,0v75RWRTCd2eSmBnA5rBy6,764,0.648,0.69,11,-8.099,1,0.0372,0.125,0.000597,0.167,0.772,145.059,audio_features,spotify:track:0v75RWRTCd2eSmBnA5rBy6,https://api.spotify.com/v1/tracks/0v75RWRTCd2eSmBnA5rBy6,https://api.spotify.com/v1/audio-analysis/0v75RWRTCd2eSmBnA5rBy6,213760,4,2023-09-04 17:29,165672,Lost Kings
783,788,788,Strangers,54gJMaCWxUiFwWLgypYioc,765,0.491,0.437,11,-9.638,0,0.0298,0.373,0.0471,0.154,0.335,172.131,audio_features,spotify:track:54gJMaCWxUiFwWLgypYioc,https://api.spotify.com/v1/tracks/54gJMaCWxUiFwWLgypYioc,https://api.spotify.com/v1/audio-analysis/54gJMaCWxUiFwWLgypYioc,122018,4,2023-09-04 17:32,142608,MOD SUN
784,789,789,I'LL BE DAMNED,2UE2rURHGOCFu7gNCovm8O,766,0.496,0.477,1,-7.705,1,0.0463,0.0805,0.0,0.584,0.298,116.848,audio_features,spotify:track:2UE2rURHGOCFu7gNCovm8O,https://api.spotify.com/v1/tracks/2UE2rURHGOCFu7gNCovm8O,https://api.spotify.com/v1/audio-analysis/2UE2rURHGOCFu7gNCovm8O,205714,4,2023-09-04 17:34,112461,Ryan Oakes
785,790,790,Movie Star ft. MOD SUN & Global Dan (#kzn & TeddyLoid Remix),70nbcvTmiZ2O8sWufyRswu,767,0.585,0.979,4,-1.466,0,0.162,0.00962,9.66e-06,0.129,0.591,172.92,audio_features,spotify:track:70nbcvTmiZ2O8sWufyRswu,https://api.spotify.com/v1/tracks/70nbcvTmiZ2O8sWufyRswu,https://api.spotify.com/v1/audio-analysis/70nbcvTmiZ2O8sWufyRswu,232023,4,2023-09-04 17:38,232023,Steve Aoki
786,791,791,Timebomb (feat. MOD SUN),4kAsc2vx4NBqk9dXn1nrZC,768,0.505,0.595,2,-5.766,1,0.0903,0.0571,0.0,0.109,0.365,156.894,audio_features,spotify:track:4kAsc2vx4NBqk9dXn1nrZC,https://api.spotify.com/v1/tracks/4kAsc2vx4NBqk9dXn1nrZC,https://api.spotify.com/v1/audio-analysis/4kAsc2vx4NBqk9dXn1nrZC,182041,4,2023-09-04 17:41,182040,Two Friends
787,792,792,Annoying,2LZJZ9JwqXjvrOiwjnIGSv,769,0.658,0.663,6,-9.619,0,0.0542,0.251,0.0116,0.129,0.304,150.981,audio_features,spotify:track:2LZJZ9JwqXjvrOiwjnIGSv,https://api.spotify.com/v1/tracks/2LZJZ9JwqXjvrOiwjnIGSv,https://api.spotify.com/v1/audio-analysis/2LZJZ9JwqXjvrOiwjnIGSv,170500,4,2023-09-04 17:43,26108,MOD SUN
788,793,793,Desperado,0OsuHhPPArdFzJGuIAacnN,770,0.781,0.7,11,-5.295,0,0.0693,0.103,0.0,0.307,0.585,98.023,audio_features,spotify:track:0OsuHhPPArdFzJGuIAacnN,https://api.spotify.com/v1/tracks/0OsuHhPPArdFzJGuIAacnN,https://api.spotify.com/v1/audio-analysis/0OsuHhPPArdFzJGuIAacnN,247000,4,2023-09-04 18:52,33604,Raghav
789,794,794,Phir Aur Kya Chahiye Chill Flip,5QW9K4A1gMnIi94YUxtsfM,514,0.556,0.552,4,-5.875,1,0.0373,0.531,0.0,0.121,0.531,100.051,audio_features,spotify:track:5QW9K4A1gMnIi94YUxtsfM,https://api.spotify.com/v1/tracks/5QW9K4A1gMnIi94YUxtsfM,https://api.spotify.com/v1/audio-analysis/5QW9K4A1gMnIi94YUxtsfM,266075,4,2023-09-08 17:22,882,Dixit Seth
790,795,795,Heeriye Slowed + Reverb (feat. Arijit Singh),01IV93cDnXon3gFQ3bRe7s,771,0.574,0.533,9,-10.042,1,0.0257,0.494,0.00265,0.102,0.473,77.023,audio_features,spotify:track:01IV93cDnXon3gFQ3bRe7s,https://api.spotify.com/v1/tracks/01IV93cDnXon3gFQ3bRe7s,https://api.spotify.com/v1/audio-analysis/01IV93cDnXon3gFQ3bRe7s,261818,4,2023-09-08 17:22,1230,Jasleen Royal
791,796,796,"Hukum (From ""Rajini The Jailer"")",6QRPV2rgnmOTZAvzJLDStt,772,0.713,0.867,2,-5.671,1,0.0951,0.073,0.0,0.109,0.558,102.031,audio_features,spotify:track:6QRPV2rgnmOTZAvzJLDStt,https://api.spotify.com/v1/tracks/6QRPV2rgnmOTZAvzJLDStt,https://api.spotify.com/v1/audio-analysis/6QRPV2rgnmOTZAvzJLDStt,207647,4,2023-09-08 17:22,812,Anirudh Ravichander
792,797,797,Mainaru Vetti Katti,1hSbtbX2cVbSyBVqoYHjSj,773,0.872,0.559,6,-4.166,0,0.237,0.444,0.0,0.0442,0.807,95.042,audio_features,spotify:track:1hSbtbX2cVbSyBVqoYHjSj,https://api.spotify.com/v1/tracks/1hSbtbX2cVbSyBVqoYHjSj,https://api.spotify.com/v1/audio-analysis/1hSbtbX2cVbSyBVqoYHjSj,203053,4,2023-09-08 17:23,0,Santhosh Narayanan
793,798,798,"Haareya (From ""Meri Pyaari Bindu "")",1VvGJIAjhGdB7InVP9NA7V,774,0.675,0.392,4,-10.11,0,0.037,0.773,0.0,0.109,0.534,123.935,audio_features,spotify:track:1VvGJIAjhGdB7InVP9NA7V,https://api.spotify.com/v1/tracks/1VvGJIAjhGdB7InVP9NA7V,https://api.spotify.com/v1/audio-analysis/1VvGJIAjhGdB7InVP9NA7V,214736,4,2023-09-08 17:23,905,Sachin-Jigar
794,799,799,Chandni,15aFp4GkPuHOhRBeHgU2ix,775,0.526,0.164,3,-11.447,1,0.0291,0.952,9.82e-05,0.26,0.516,89.699,audio_features,spotify:track:15aFp4GkPuHOhRBeHgU2ix,https://api.spotify.com/v1/tracks/15aFp4GkPuHOhRBeHgU2ix,https://api.spotify.com/v1/audio-analysis/15aFp4GkPuHOhRBeHgU2ix,225123,3,2023-09-08 17:23,0,Sachet Tandon
795,800,800,"Sun Sajni (From ""Satyaprem Ki Katha"")",2Jz8ughkZa9o2rHhNq8hOw,776,0.548,0.75,2,-5.785,1,0.0828,0.0719,0.0,0.386,0.336,126.013,audio_features,spotify:track:2Jz8ughkZa9o2rHhNq8hOw,https://api.spotify.com/v1/tracks/2Jz8ughkZa9o2rHhNq8hOw,https://api.spotify.com/v1/audio-analysis/2Jz8ughkZa9o2rHhNq8hOw,266033,4,2023-09-08 17:23,23,Meet Bros.
796,801,801,What Jhumka - Remix,7wzf6crFOsozM35jOAEg7R,777,0.807,0.766,0,-4.923,1,0.0653,0.00843,0.0275,0.0861,0.906,127.967,audio_features,spotify:track:7wzf6crFOsozM35jOAEg7R,https://api.spotify.com/v1/tracks/7wzf6crFOsozM35jOAEg7R,https://api.spotify.com/v1/audio-analysis/7wzf6crFOsozM35jOAEg7R,214104,4,2023-09-08 17:23,371,DJ Raxit
797,802,802,Jimikki Ponnu,7fRIo7WyDxXn3r233GCcdL,526,0.751,0.826,5,-7.805,0,0.205,0.588,0.0125,0.104,0.848,176.063,audio_features,spotify:track:7fRIo7WyDxXn3r233GCcdL,https://api.spotify.com/v1/tracks/7fRIo7WyDxXn3r233GCcdL,https://api.spotify.com/v1/audio-analysis/7fRIo7WyDxXn3r233GCcdL,224096,4,2023-09-08 17:23,510,Thaman S
798,803,803,"Adiyaathi - From ""Paramporul""",0sXGEJoOeNhzpMBKYKtDoO,778,0.712,0.865,10,-2.95,0,0.142,0.0104,8.09e-06,0.481,0.574,123.925,audio_features,spotify:track:0sXGEJoOeNhzpMBKYKtDoO,https://api.spotify.com/v1/tracks/0sXGEJoOeNhzpMBKYKtDoO,https://api.spotify.com/v1/audio-analysis/0sXGEJoOeNhzpMBKYKtDoO,202992,4,2023-09-08 17:23,0,Yuvan Shankar Raja
799,804,804,Phir Aur Kya Chahiye Trap Mix,5QW9K4A1gMnIi94YUxtsfM,514,0.556,0.552,4,-5.875,1,0.0373,0.531,0.0,0.121,0.531,100.051,audio_features,spotify:track:5QW9K4A1gMnIi94YUxtsfM,https://api.spotify.com/v1/tracks/5QW9K4A1gMnIi94YUxtsfM,https://api.spotify.com/v1/audio-analysis/5QW9K4A1gMnIi94YUxtsfM,266075,4,2023-09-08 17:23,673,The Hrishi
800,805,805,Kasam Se,53XRfIgocnwDCIkpCEyqbU,779,0.594,0.399,4,-9.091,1,0.0325,0.702,8.63e-06,0.356,0.486,114.894,audio_features,spotify:track:53XRfIgocnwDCIkpCEyqbU,https://api.spotify.com/v1/tracks/53XRfIgocnwDCIkpCEyqbU,https://api.spotify.com/v1/audio-analysis/53XRfIgocnwDCIkpCEyqbU,185648,4,2023-09-08 17:23,603,Armaan Malik
801,806,806,Jiya,21Af1fetSINZpmAS3si8DW,261,0.712,0.718,11,-8.286,0,0.0444,0.049,2.02e-05,0.128,0.59,106.012,audio_features,spotify:track:21Af1fetSINZpmAS3si8DW,https://api.spotify.com/v1/tracks/21Af1fetSINZpmAS3si8DW,https://api.spotify.com/v1/audio-analysis/21Af1fetSINZpmAS3si8DW,319216,4,2023-09-08 17:23,650,Sohail Sen
802,807,807,"Tatta Tattara - From ""Sesham Mike-il Fathima""",39HHeTbB8Ju39wGejAareX,780,0.83,0.901,7,-5.742,1,0.284,0.254,0.0,0.0844,0.679,92.985,audio_features,spotify:track:39HHeTbB8Ju39wGejAareX,https://api.spotify.com/v1/tracks/39HHeTbB8Ju39wGejAareX,https://api.spotify.com/v1/audio-analysis/39HHeTbB8Ju39wGejAareX,185806,3,2023-09-08 17:23,208,Hesham Abdul Wahab
803,808,808,Raat Baaki,0NscD5nva579nxFgKKvOAQ,781,0.614,0.797,5,-6.483,1,0.0416,0.119,0.000147,0.129,0.185,123.028,audio_features,spotify:track:0NscD5nva579nxFgKKvOAQ,https://api.spotify.com/v1/tracks/0NscD5nva579nxFgKKvOAQ,https://api.spotify.com/v1/audio-analysis/0NscD5nva579nxFgKKvOAQ,199999,4,2023-09-08 17:23,0,Meet Bros.
804,809,809,Kyun,5FsqQpWVPzhDfnyNqU2Og7,782,0.653,0.567,10,-8.655,0,0.0591,0.402,0.00106,0.137,0.723,102.947,audio_features,spotify:track:5FsqQpWVPzhDfnyNqU2Og7,https://api.spotify.com/v1/tracks/5FsqQpWVPzhDfnyNqU2Og7,https://api.spotify.com/v1/audio-analysis/5FsqQpWVPzhDfnyNqU2Og7,146430,4,2023-09-08 17:23,0,Aastha Gill
805,810,810,Zihaal e Miskin,51DEaelXeJJ6cFFYbX8Hal,783,0.581,0.632,9,-7.166,0,0.0331,0.259,0.0,0.0903,0.386,128.844,audio_features,spotify:track:51DEaelXeJJ6cFFYbX8Hal,https://api.spotify.com/v1/tracks/51DEaelXeJJ6cFFYbX8Hal,https://api.spotify.com/v1/audio-analysis/51DEaelXeJJ6cFFYbX8Hal,243953,4,2024-01-19 11:22,213308,Javed-Mohsin
806,811,811,Vellake - Lofi Flip,2cDyQDAoP0cPQXzaviXu2f,784,0.652,0.626,9,-7.619,0,0.0339,0.684,1.81e-05,0.152,0.444,147.03,audio_features,spotify:track:2cDyQDAoP0cPQXzaviXu2f,https://api.spotify.com/v1/tracks/2cDyQDAoP0cPQXzaviXu2f,https://api.spotify.com/v1/audio-analysis/2cDyQDAoP0cPQXzaviXu2f,217777,3,2023-09-08 17:23,998,Bharatt-Saurabh
807,812,812,Bae - Rendition,7lQ7LTZVgHUXOWwVyqcKs9,785,0.415,0.192,6,-12.669,0,0.0463,0.992,0.086,0.116,0.338,169.312,audio_features,spotify:track:7lQ7LTZVgHUXOWwVyqcKs9,https://api.spotify.com/v1/tracks/7lQ7LTZVgHUXOWwVyqcKs9,https://api.spotify.com/v1/audio-analysis/7lQ7LTZVgHUXOWwVyqcKs9,142478,4,2023-09-08 17:23,1973,Koshy Cherry
808,813,813,"Manwa Laage (From ""Happy New Year"")",3H43T5swYywvcdCBFiDgW6,786,0.676,0.671,0,-6.271,1,0.0526,0.568,0.0,0.0885,0.572,81.046,audio_features,spotify:track:3H43T5swYywvcdCBFiDgW6,https://api.spotify.com/v1/tracks/3H43T5swYywvcdCBFiDgW6,https://api.spotify.com/v1/audio-analysis/3H43T5swYywvcdCBFiDgW6,272083,4,2023-09-09 19:51,234007,Shreya Ghoshal
809,814,814,Roz Roz,6E6BCsQHXDAdXsrL7zV71N,787,0.653,0.446,0,-7.867,1,0.0351,0.546,4.52e-05,0.109,0.472,100.018,audio_features,spotify:track:6E6BCsQHXDAdXsrL7zV71N,https://api.spotify.com/v1/tracks/6E6BCsQHXDAdXsrL7zV71N,https://api.spotify.com/v1/audio-analysis/6E6BCsQHXDAdXsrL7zV71N,218550,4,2023-09-08 17:24,1207,The Yellow Diary
